sample,tracer,observed,predicted,residual
mel45,Ti,0.8178556238533087,0.835248798728206,-0.017393174874897332
mel45,y,0.9880212477349162,0.9829206696218302,0.005100578113085952
mel45,C_star,0.7708497013652016,0.7846339834745484,-0.01378428210934679
mel47,L,0.9122895763997871,0.9420943315094052,-0.02980475510961811
mel47,h,0.9716401587878413,0.9738062935806122,-0.0021661347927709462
mel47,Si,0.9504904170206685,0.9589029893719562,-0.008412572351287673
mel47,Zn,0.856306398208531,0.8787322037808714,-0.022425805572340307
mel47,Mn,0.6577577463540751,0.6623939661884488,-0.004636219834373678
mel47,K,0.8575002993109205,0.8630246716860633,-0.005524372375142805
mel47,Ti,0.8554849505869618,0.8247951937457106,0.030689756841251192
mel47,y,0.9995117590501323,0.9927761296600462,0.006735629390086095
mel47,C_star,0.9299143492483565,0.9090038294752714,0.020910519773085112
mel48,L,0.7399638468804933,0.7480896738004916,-0.008125826919998302
mel48,h,1.000673236627408,0.9797069524307833,0.020966284196624718
mel48,Si,0.9643623696133049,0.9397931606664972,0.024569208946807697
mel48,Zn,0.9040182686564229,0.98918529417213,-0.0851670255157071
mel48,Mn,0.922321271758066,0.8986191289739414,0.023702142784124636
mel48,K,0.8644726024154432,0.8622040877779698,0.002268514637473462
mel48,Ti,0.9930547073145829,0.9545890150607163,0.038465692253866646
mel48,y,0.9733184281968928,0.9711704772883766,0.002147950908516272
mel48,C_star,0.6197013394364406,0.6366502636167192,-0.0169489241802786
mel49,L,0.7544085297606816,0.7704611617042108,-0.016052631943529128
mel49,h,0.9930211255592432,0.9600406700367365,0.03298045552250661
mel49,Si,0.8337193965218828,0.9128713057462867,-0.07915190922440396
mel49,Zn,0.8552002497437422,0.9389225672408477,-0.08372231749710546
mel49,Mn,0.7468335002618641,0.7782986967371237,-0.03146519647525958
mel49,K,0.7477989371486568,0.7736082751995146,-0.025809338050857833
mel49,Ti,0.8426880479767183,0.8606175565425347,-0.017929508565816432
mel49,y,0.9795183787603676,0.9771707314960268,0.0023476472643407797
mel49,C_star,0.6713035970258967,0.7122967020351206,-0.04099310500922393
mel50,L,0.8033968426745615,0.7917241358637674,0.01167270681079402
mel50,h,0.9994109064153365,0.9706528130651975,0.028758093350139013
mel50,Si,0.899848071093186,0.9271335192763459,-0.02728544818315992
mel50,Zn,0.9065255385099442,0.9559148684122083,-0.04938932990226408
